uberon_id	uberon_name	xref
UBERON:0002872	inferior salivatory nucleus	MBA:106
UBERON:0002872	inferior salivatory nucleus	UMLS:C0175534
UBERON:0006446	rostral middle frontal gyrus	birnlex:1090
UBERON:0006446	rostral middle frontal gyrus	FMA:70687
UBERON:0002251	iliocostalis muscle	FMA:77177
UBERON:0002251	iliocostalis muscle	http://en.wikipedia.org/wiki/Iliocostalis
UBERON:0002251	iliocostalis muscle	http://linkedlifedata.com/resource/umls/id/C0224304
UBERON:0002251	iliocostalis muscle	http://www.snomedbrowser.com/Codes/Details/244854008
UBERON:0002251	iliocostalis muscle	Iliocostal:Muscle
UBERON:0002251	iliocostalis muscle	MA:0002319
UBERON:0002251	iliocostalis muscle	UMLS:C0224304
UBERON:0002738	isthmus of cingulate gyrus	BAMS:ICG
UBERON:0002738	isthmus of cingulate gyrus	BAMS:ICgG
UBERON:0002738	isthmus of cingulate gyrus	birnlex:1541
UBERON:0002738	isthmus of cingulate gyrus	FMA:62502
UBERON:0002738	isthmus of cingulate gyrus	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=163
UBERON:0002738	isthmus of cingulate gyrus	http://en.wikipedia.org/wiki/Isthmus_of_cingulate_gyrus
UBERON:0002738	isthmus of cingulate gyrus	http://linkedlifedata.com/resource/umls/id/C0175192
UBERON:0002738	isthmus of cingulate gyrus	UMLS:C0175192
UBERON:0003496	head blood vessel	http://www.snomedbrowser.com/Codes/Details/127865000
UBERON:0003496	head blood vessel	MA:0000575
UBERON:0007262	intervertebral disk of fifth cervical vertebra	EMAPA:19428
UBERON:0007262	intervertebral disk of fifth cervical vertebra	FMA:13898
UBERON:0007262	intervertebral disk of fifth cervical vertebra	http://www.snomedbrowser.com/Codes/Details/361749002
UBERON:0035368	anterior surface of kidney	FMA:15589
UBERON:0035368	anterior surface of kidney	http://linkedlifedata.com/resource/umls/id/C0227609
UBERON:0035368	anterior surface of kidney	http://ncicb.nci.nih.gov/xml/owl/EVS/Anterior_Surface_of_the_Kidney
UBERON:0035368	anterior surface of kidney	http://www.snomedbrowser.com/Codes/Details/279375001
UBERON:0006220	diencephalic part of interventricular foramen	EHDAA:3476
UBERON:0006220	diencephalic part of interventricular foramen	EHDAA2:0000384
UBERON:0006220	diencephalic part of interventricular foramen	EMAPA:16643
UBERON:0006220	diencephalic part of interventricular foramen	EMAPA:16901
UBERON:0006220	diencephalic part of interventricular foramen	VHOG:0000808
UBERON:2000125	mandibular lateral line neuromast	ZFA:0000125
UBERON:0010801	calcaneum pre-cartilage condensation	EMAPA:17736
UBERON:0003202	endocuticle	BTO:0001603
UBERON:0003202	endocuticle	FBbt:00004974
UBERON:0003202	endocuticle	HAO:0000290
UBERON:0001215	inferior mesenteric vein	BTO:0002782
UBERON:0001215	inferior mesenteric vein	EHDAA:8712
UBERON:0001215	inferior mesenteric vein	EHDAA2:0000819
UBERON:0001215	inferior mesenteric vein	EMAPA:18642
UBERON:0001215	inferior mesenteric vein	FMA:15391
UBERON:0001215	inferior mesenteric vein	http://en.wikipedia.org/wiki/Inferior_mesenteric_vein
UBERON:0001215	inferior mesenteric vein	http://linkedlifedata.com/resource/umls/id/C0226754
UBERON:0001215	inferior mesenteric vein	http://ncicb.nci.nih.gov/xml/owl/EVS/Inferior_Mesenteric_Vein
UBERON:0001215	inferior mesenteric vein	http://www.snomedbrowser.com/Codes/Details/281055007
UBERON:0001215	inferior mesenteric vein	MA:0002178
UBERON:0001215	inferior mesenteric vein	OpenCyc:Mx4rvcV53ZwpEbGdrcN5Y29ycA
UBERON:0001215	inferior mesenteric vein	UMLS:C0226754
UBERON:0001215	inferior mesenteric vein	VHOG:0001118
UBERON:0003557	midbrain arachnoid mater	EMAPA:17792
UBERON:0003557	midbrain arachnoid mater	MA:0001059
UBERON:0003557	midbrain arachnoid mater	VHOG:0000233
UBERON:0013069	popliteal area	FMA:22525
UBERON:0013069	popliteal area	http://palaeos.com/vertebrates/glossary/images/popliteal.gif
UBERON:0013069	popliteal area	http://www.snomedbrowser.com/Codes/Details/362791002
UBERON:0013069	popliteal area	Popliteal:fossa
UBERON:0002979	Purkinje cell layer of cerebellar cortex	birnlex:818
UBERON:0002979	Purkinje cell layer of cerebellar cortex	BTO:0004909
UBERON:0002979	Purkinje cell layer of cerebellar cortex	EMAPA:35223
UBERON:0002979	Purkinje cell layer of cerebellar cortex	FMA:83896
UBERON:0002979	Purkinje cell layer of cerebellar cortex	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=365
UBERON:0002979	Purkinje cell layer of cerebellar cortex	http://linkedlifedata.com/resource/umls/id/C0228469
UBERON:0002979	Purkinje cell layer of cerebellar cortex	http://linkedlifedata.com/resource/umls/id/C1289475
UBERON:0002979	Purkinje cell layer of cerebellar cortex	http://linkedlifedata.com/resource/umls/id/C1709776
UBERON:0002979	Purkinje cell layer of cerebellar cortex	http://ncicb.nci.nih.gov/xml/owl/EVS/Purkinje_Cell_Layer_of_the_Cerebellum
UBERON:0002979	Purkinje cell layer of cerebellar cortex	http://www.snomedbrowser.com/Codes/Details/369046001
UBERON:0002979	Purkinje cell layer of cerebellar cortex	MA:0000997
UBERON:0002979	Purkinje cell layer of cerebellar cortex	MBA:1145
UBERON:0002979	Purkinje cell layer of cerebellar cortex	UMLS:C0228469
UBERON:0002979	Purkinje cell layer of cerebellar cortex	UMLS:C1289475
UBERON:0002979	Purkinje cell layer of cerebellar cortex	UMLS:C1709776
UBERON:0002887	basal amygdaloid nucleus	BAMS:ABL
UBERON:0002887	basal amygdaloid nucleus	BAMS:BL
UBERON:0002887	basal amygdaloid nucleus	BAMS:BLA
UBERON:0002887	basal amygdaloid nucleus	birnlex:2692
UBERON:0002887	basal amygdaloid nucleus	EMAPA:35167
UBERON:0002887	basal amygdaloid nucleus	FMA:68855
UBERON:0002887	basal amygdaloid nucleus	HBA:4341
UBERON:0002887	basal amygdaloid nucleus	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=246
UBERON:0002887	basal amygdaloid nucleus	http://linkedlifedata.com/resource/umls/id/C0175222
UBERON:0002887	basal amygdaloid nucleus	MA:0002921
UBERON:0002887	basal amygdaloid nucleus	MBA:295
UBERON:0002887	basal amygdaloid nucleus	UMLS:C0175222
UBERON:0003510	eyelid blood vessel	MA:0001250
UBERON:0034935	pars plicata of ciliary body	FMA:58431
UBERON:0034935	pars plicata of ciliary body	http://www.snomedbrowser.com/Codes/Details/280859006
UBERON:0009881	anterior lateral plate mesoderm	EFO:0003704
UBERON:0009881	anterior lateral plate mesoderm	TAO:0005041
UBERON:0009881	anterior lateral plate mesoderm	ZFA:0005041
UBERON:0006075	sacral region of vertebral column	AAO:0000724
UBERON:0006075	sacral region of vertebral column	EHDAA:5059
UBERON:0006075	sacral region of vertebral column	EHDAA2:0001772
UBERON:0006075	sacral region of vertebral column	EMAPA:17676
UBERON:0006075	sacral region of vertebral column	GAID:32
UBERON:0006075	sacral region of vertebral column	http://en.wikipedia.org/wiki/Sacrum
UBERON:0006075	sacral region of vertebral column	MA:0003157
UBERON:0006844	cusp of tooth	FMA:56481
UBERON:0006844	cusp of tooth	http://linkedlifedata.com/resource/umls/id/C0226994
UBERON:0006844	cusp of tooth	http://www.snomedbrowser.com/Codes/Details/362107000
UBERON:0006844	cusp of tooth	TAO:0001973
UBERON:0006844	cusp of tooth	Tooth:Cusp
UBERON:0006844	cusp of tooth	UMLS:C0226994
UBERON:0006844	cusp of tooth	ZFA:0005434
UBERON:0010722	accessory bone	Accessory:bone
UBERON:0004268	lower arm connective tissue	MA:0000599
UBERON:0010747	body of ilium	FMA:42825
UBERON:0010747	body of ilium	http://en.wikipedia.org/wiki/Body_of_ilium
UBERON:0010747	body of ilium	http://www.snomedbrowser.com/Codes/Details/292524005
UBERON:0002592	juxtarestiform body	BAMS:jrb
UBERON:0002592	juxtarestiform body	BAMS:jx
UBERON:0002592	juxtarestiform body	birnlex:1101
UBERON:0002592	juxtarestiform body	DHBA:12750
UBERON:0002592	juxtarestiform body	FMA:72613
UBERON:0002592	juxtarestiform body	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=779
UBERON:0002592	juxtarestiform body	http://linkedlifedata.com/resource/umls/id/C0152394
UBERON:0002592	juxtarestiform body	http://www.snomedbrowser.com/Codes/Details/110687007
UBERON:0002592	juxtarestiform body	Juxtarestiform:body
UBERON:0002592	juxtarestiform body	MBA:650
UBERON:0002592	juxtarestiform body	UMLS:C0152394
UBERON:0004184	prostate gland stroma	EMAPA:35714
UBERON:0004184	prostate gland stroma	FMA:45719
UBERON:0004184	prostate gland stroma	http://linkedlifedata.com/resource/umls/id/C1521760
UBERON:0004184	prostate gland stroma	MA:0002912
UBERON:0004184	prostate gland stroma	Prostatic:Stroma
UBERON:0004184	prostate gland stroma	UMLS:C1521760
UBERON:0006438	principal artery to hindlimb	EMAPA:16812
UBERON:0006438	principal artery to hindlimb	http://www.snomedbrowser.com/Codes/Details/361443000
UBERON:0006438	principal artery to hindlimb	MA:0002025
UBERON:0001772	corneal epithelium	BTO:0000287
UBERON:0001772	corneal epithelium	CALOHA:TS-0173
UBERON:0001772	corneal epithelium	Corneal:Epithelium
UBERON:0001772	corneal epithelium	Corneal:epithelium
UBERON:0001772	corneal epithelium	EFO:0001917
UBERON:0001772	corneal epithelium	EHDAA2:0000319
UBERON:0001772	corneal epithelium	EMAPA:17162
UBERON:0001772	corneal epithelium	FMA:58263
UBERON:0001772	corneal epithelium	GAID:895
UBERON:0001772	corneal epithelium	http://linkedlifedata.com/resource/umls/id/C0459875
UBERON:0001772	corneal epithelium	http://www.snomedbrowser.com/Codes/Details/15775008
UBERON:0001772	corneal epithelium	MA:0001243
UBERON:0001772	corneal epithelium	MESH:A09.371.060.217.325
UBERON:0001772	corneal epithelium	TAO:0002187
UBERON:0001772	corneal epithelium	UMLS:C0459875
UBERON:0001772	corneal epithelium	ZFA:0001683
UBERON:2000900	hypaxial region somite 4	ZFA:0000900
UBERON:0002037	cerebellum	AAO:0010485
UBERON:0002037	cerebellum	BAMS:CB
UBERON:0002037	cerebellum	BAMS:Cb
UBERON:0002037	cerebellum	birnlex:1489
UBERON:0002037	cerebellum	BM:CB
UBERON:0002037	cerebellum	BTO:0000232
UBERON:0002037	cerebellum	CALOHA:TS-0125
UBERON:0002037	cerebellum	DHBA:10656
UBERON:0002037	cerebellum	EFO:0000327
UBERON:0002037	cerebellum	EHDAA2:0000232
UBERON:0002037	cerebellum	EMAPA:17787
UBERON:0002037	cerebellum	EV:0100293
UBERON:0002037	cerebellum	FMA:67944
UBERON:0002037	cerebellum	GAID:595
UBERON:0002037	cerebellum	HBA:4696
UBERON:0002037	cerebellum	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=643
UBERON:0002037	cerebellum	http://en.wikipedia.org/wiki/Cerebellum
UBERON:0002037	cerebellum	http://linkedlifedata.com/resource/umls/id/C0007765
UBERON:0002037	cerebellum	http://linkedlifedata.com/resource/umls/id/C1268981
UBERON:0002037	cerebellum	http://ncicb.nci.nih.gov/xml/owl/EVS/Cerebellum
UBERON:0002037	cerebellum	http://www.snomedbrowser.com/Codes/Details/180924008
UBERON:0002037	cerebellum	MA:0000198
UBERON:0002037	cerebellum	MAT:0000110
UBERON:0002037	cerebellum	MBA:512
UBERON:0002037	cerebellum	MESH:A08.186.211.132.810.428.200
UBERON:0002037	cerebellum	MIAA:0000110
UBERON:0002037	cerebellum	OpenCyc:Mx4rvl1eipwpEbGdrcN5Y29ycA
UBERON:0002037	cerebellum	TAO:0000100
UBERON:0002037	cerebellum	UMLS:C0007765
UBERON:0002037	cerebellum	UMLS:C1268981
UBERON:0002037	cerebellum	VHOG:0000024
UBERON:0002037	cerebellum	XAO:0003098
UBERON:0002037	cerebellum	ZFA:0000100
UBERON:0009482	associated mesenchyme of foregut-midgut junction	EHDAA2:0000570
UBERON:0009482	associated mesenchyme of foregut-midgut junction	EMAPA:16364
UBERON:0003624	manual digit 4	AAO:0010642
UBERON:0003624	manual digit 4	EHDAA2:0000529
UBERON:0003624	manual digit 4	EMAPA:17438
UBERON:0003624	manual digit 4	FMA:24948
UBERON:0003624	manual digit 4	Hand_Digit:4
UBERON:0003624	manual digit 4	http://linkedlifedata.com/resource/umls/id/C0230398
UBERON:0003624	manual digit 4	http://www.snomedbrowser.com/Codes/Details/362768001
UBERON:0003624	manual digit 4	MA:0000457
UBERON:0003624	manual digit 4	Ring:finger
UBERON:0003624	manual digit 4	UMLS:C0230398
UBERON:0003834	thoracic segment blood vessel	MA:0000558
UBERON:0023868	isla magna of Calleja	DHBA:10359
UBERON:0023868	isla magna of Calleja	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=2273
UBERON:0023868	isla magna of Calleja	MBA:489
UBERON:0023868	isla magna of Calleja	nlx:55138
UBERON:0004291	heart rudiment	TAO:0000115
UBERON:0004291	heart rudiment	ZFA:0000115
UBERON:0035154	dorsolateral prefrontal cortex layer 2	nlx:156732
UBERON:0035154	dorsolateral prefrontal cortex layer 2	PBA:12986
UBERON:0026246	sacral spinal cord white matter	birnlex:1500
UBERON:0024193	medial transverse frontopolar gyrus	birnlex:1074
UBERON:0024193	medial transverse frontopolar gyrus	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=823
UBERON:0006005	hair follicle isthmus	FMA:70723
UBERON:0006005	hair follicle isthmus	http://linkedlifedata.com/resource/umls/id/C1182701
UBERON:0006005	hair follicle isthmus	http://ncicb.nci.nih.gov/xml/owl/EVS/Hair_Follicle_Isthmus
UBERON:0006005	hair follicle isthmus	UMLS:C1182701
UBERON:0001791	inner nuclear layer of retina	BAMS:Rinl
UBERON:0001791	inner nuclear layer of retina	BTO:0003176
UBERON:0001791	inner nuclear layer of retina	EMAPA:19155
UBERON:0001791	inner nuclear layer of retina	FMA:58686
UBERON:0001791	inner nuclear layer of retina	http://en.wikipedia.org/wiki/Inner_nuclear_layer
UBERON:0001791	inner nuclear layer of retina	http://linkedlifedata.com/resource/umls/id/C0229211
UBERON:0001791	inner nuclear layer of retina	http://ncicb.nci.nih.gov/xml/owl/EVS/Inner_Nuclear_Layer
UBERON:0001791	inner nuclear layer of retina	http://www.snomedbrowser.com/Codes/Details/362520009
UBERON:0001791	inner nuclear layer of retina	MA:0001311
UBERON:0001791	inner nuclear layer of retina	nlx:93816
UBERON:0001791	inner nuclear layer of retina	nlx_anat:1005031
UBERON:0001791	inner nuclear layer of retina	TAO:0000119
UBERON:0001791	inner nuclear layer of retina	UMLS:C0229211
UBERON:0001791	inner nuclear layer of retina	VHOG:0001167
UBERON:0001791	inner nuclear layer of retina	XAO:0003221
UBERON:0001791	inner nuclear layer of retina	ZFA:0000119
UBERON:0001632	temporal artery	FMA:50438
UBERON:0001632	temporal artery	GAID:489
UBERON:0001632	temporal artery	http://linkedlifedata.com/resource/umls/id/C0039482
UBERON:0001632	temporal artery	MA:0002061
UBERON:0001632	temporal artery	MESH:A07.231.114.228.868
UBERON:0001632	temporal artery	Temporal:Artery
UBERON:0001632	temporal artery	Temporal:artery
UBERON:0001632	temporal artery	UMLS:C0039482
UBERON:0001019	nerve fasciculus	birnlex:872
UBERON:0001019	nerve fasciculus	BTO:0002191
UBERON:0001019	nerve fasciculus	FBbt:00005101
UBERON:0001019	nerve fasciculus	FMA:12235
UBERON:0001019	nerve fasciculus	http://en.wikipedia.org/wiki/Nervous_system_fascicle
UBERON:0001019	nerve fasciculus	http://linkedlifedata.com/resource/umls/id/C1185741
UBERON:0001019	nerve fasciculus	http://ncicb.nci.nih.gov/xml/owl/EVS/Fascicle
UBERON:0001019	nerve fasciculus	TGMA:0000088
UBERON:0001019	nerve fasciculus	UMLS:C1185741
UBERON:0034993	basal ventral medial nucleus of thalamus	EMAPA:35165
UBERON:0034993	basal ventral medial nucleus of thalamus	FMA:84344
UBERON:0034993	basal ventral medial nucleus of thalamus	HBA:4427
UBERON:0019328	palpebral lobe of lacrimal gland	FMA:59384
UBERON:0019328	palpebral lobe of lacrimal gland	http://www.snomedbrowser.com/Codes/Details/280622008
UBERON:0009217	pharyngeal membrane of 4th arch	EMAPA:16763
UBERON:0003539	left lung bronchiole	EMAPA:19000
UBERON:0003539	left lung bronchiole	http://linkedlifedata.com/resource/umls/id/C0225674
UBERON:0003539	left lung bronchiole	http://ncicb.nci.nih.gov/xml/owl/EVS/Left_Lung_Bronchiole
UBERON:0003539	left lung bronchiole	http://www.snomedbrowser.com/Codes/Details/200484003
UBERON:0003539	left lung bronchiole	MA:0001778
UBERON:0003539	left lung bronchiole	UMLS:C0225674
UBERON:2000347	dorsal zone of median tuberal portion of hypothalamus	ZFA:0000347
UBERON:0009500	associated mesenchyme of otocyst	EHDAA2:0001343
UBERON:0009500	associated mesenchyme of otocyst	EMAPA:16670
UBERON:0004660	mandible coronoid process	FMA:52833
UBERON:0004660	mandible coronoid process	http://en.wikipedia.org/wiki/Coronoid_process_of_the_mandible
UBERON:0004660	mandible coronoid process	http://www.snomedbrowser.com/Codes/Details/244691004
UBERON:0004660	mandible coronoid process	MA:0002819
UBERON:0011847	acinus of parotid gland	FMA:59863
UBERON:0011847	acinus of parotid gland	http://www.snomedbrowser.com/Codes/Details/46926004
UBERON:0004719	kidney arcuate vein	Arcuate:vein
UBERON:0004719	kidney arcuate vein	EMAPA:28221
UBERON:0004719	kidney arcuate vein	MA:0002593
UBERON:0003597	manual digit connective tissue	MA:0000623
UBERON:0004256	hindlimb zeugopod muscle	EMAPA:19318
UBERON:0004256	hindlimb zeugopod muscle	FMA:22471
UBERON:0004256	hindlimb zeugopod muscle	http://www.snomedbrowser.com/Codes/Details/265806001
UBERON:0004256	hindlimb zeugopod muscle	MA:0000678
UBERON:0007412	midbrain raphe nuclei	birnlex:1676
UBERON:0007412	midbrain raphe nuclei	BTO:0003387
UBERON:0007412	midbrain raphe nuclei	DHBA:12222
UBERON:0007412	midbrain raphe nuclei	EMAPA:35721
UBERON:0007412	midbrain raphe nuclei	FMA:77787
UBERON:0007412	midbrain raphe nuclei	HBA:9455
UBERON:0007412	midbrain raphe nuclei	MA:0003147
UBERON:0007412	midbrain raphe nuclei	MBA:165
UBERON:2000589	sulcus ypsiloniformis	ZFA:0000589
UBERON:0016479	capsule of liver	FMA:15813
UBERON:0016479	capsule of liver	http://en.wikipedia.org/wiki/Fibrous_capsule_of_Glisson
UBERON:0016479	capsule of liver	http://www.snomedbrowser.com/Codes/Details/362185005
UBERON:0001375	semitendinosus	BTO:0001236
UBERON:0001375	semitendinosus	EMAPA:35762
UBERON:0001375	semitendinosus	FMA:22357
UBERON:0001375	semitendinosus	galen:Semitendinosus
UBERON:0001375	semitendinosus	http://linkedlifedata.com/resource/umls/id/C0224453
UBERON:0001375	semitendinosus	http://ncicb.nci.nih.gov/xml/owl/EVS/Semitendinosus
UBERON:0001375	semitendinosus	http://www.snomedbrowser.com/Codes/Details/181685004
UBERON:0001375	semitendinosus	MA:0002375
UBERON:0001375	semitendinosus	Semitendinosus:muscle
UBERON:0001375	semitendinosus	UMLS:C0224453
UBERON:0000206	pharyngeal gill	:Vertebrate_gills
UBERON:0000206	pharyngeal gill	ANISEED:1235300
UBERON:0005211	renal medulla interstitium	EMAPA:18326
UBERON:0005211	renal medulla interstitium	http://en.wikipedia.org/wiki/Bone_marrow_of_ovaryry_interstitium
UBERON:0005211	renal medulla interstitium	http://www.snomedbrowser.com/Codes/Details/245693005
UBERON:0005211	renal medulla interstitium	MA:0002619
UBERON:0011604	carina of sternum	Keel:(bird)
UBERON:0034676	forceps major of corpus callosum	DHBA:12025
UBERON:0034676	forceps major of corpus callosum	FMA:61949
UBERON:0034676	forceps major of corpus callosum	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=197
UBERON:0034676	forceps major of corpus callosum	http://www.snomedbrowser.com/Codes/Details/369201007
UBERON:0002170	upper lobe of right lung	EHDAA:4987
UBERON:0002170	upper lobe of right lung	EHDAA2:0001747
UBERON:0002170	upper lobe of right lung	EMAPA:17991
UBERON:0002170	upper lobe of right lung	FMA:7333
UBERON:0002170	upper lobe of right lung	galen:UpperLobeOfRightLung
UBERON:0002170	upper lobe of right lung	http://linkedlifedata.com/resource/umls/id/C1261074
UBERON:0002170	upper lobe of right lung	http://ncicb.nci.nih.gov/xml/owl/EVS/Upper_Lobe_of_the_Right_Lung
UBERON:0002170	upper lobe of right lung	http://www.snomedbrowser.com/Codes/Details/361969002
UBERON:0002170	upper lobe of right lung	MA:0000429
UBERON:0002170	upper lobe of right lung	UMLS:C1261074
UBERON:0002170	upper lobe of right lung	VHOG:0000859
UBERON:0015873	heel skin	http://www.snomedbrowser.com/Codes/Details/244185002
UBERON:0015873	heel skin	MA:0003104
UBERON:0001323	tibial nerve	FMA:19035
UBERON:0001323	tibial nerve	GAID:854
UBERON:0001323	tibial nerve	http://linkedlifedata.com/resource/umls/id/C0040186
UBERON:0001323	tibial nerve	http://www.snomedbrowser.com/Codes/Details/181078002
UBERON:0001323	tibial nerve	MA:0001173
UBERON:0001323	tibial nerve	MESH:A08.800.800.720.450.760.820
UBERON:0001323	tibial nerve	OpenCyc:Mx4rwNya8JwpEbGdrcN5Y29ycA
UBERON:0001323	tibial nerve	Tibial:Nerve
UBERON:0001323	tibial nerve	Tibial:nerve
UBERON:0001323	tibial nerve	UMLS:C0040186
UBERON:0005674	right lung cranial lobe endothelium	EHDAA:4991
UBERON:0005674	right lung cranial lobe endothelium	RETIRED_EHDAA2:0001750
UBERON:2000001	Kupffer's vesicle	ZFA:0000001
UBERON:0005257	manual digit mesenchyme	EHDAA2:0000407
UBERON:0005257	manual digit mesenchyme	EMAPA:32645
UBERON:0005257	manual digit mesenchyme	VHOG:0001416
UBERON:0000062	organ	birnlex:4
UBERON:0000062	organ	CARO:0020004
UBERON:0000062	organ	EFO:0000634
UBERON:0000062	organ	EMAPA:35949
UBERON:0000062	organ	ENVO:01000162
UBERON:0000062	organ	FMA:67498
UBERON:0000062	organ	http://linkedlifedata.com/resource/umls/id/C0178784
UBERON:0000062	organ	http://ncicb.nci.nih.gov/xml/owl/EVS/Organ
UBERON:0000062	organ	http://www.snomedbrowser.com/Codes/Details/272625005
UBERON:0000062	organ	MA:0003001
UBERON:0000062	organ	OpenCyc:Mx4rv5XMb5wpEbGdrcN5Y29ycA
UBERON:0000062	organ	OpenCyc:Mx4rwP3iWpwpEbGdrcN5Y29ycA
UBERON:0000062	organ	Organ:(anatomy)
UBERON:0000062	organ	UMLS:C0178784
UBERON:0000062	organ	WBbt:0003760
UBERON:0008248	echinoderm pyloric cecum	BTO:0002120
UBERON:0003661	limb muscle	EMAPA:32700
UBERON:0003661	limb muscle	MA:0000692
UBERON:0001075	bony vertebral centrum	AAO:0000697
UBERON:0001075	bony vertebral centrum	FMA:11945
UBERON:0001075	bony vertebral centrum	http://en.wikipedia.org/wiki/Body_of_vertebra
UBERON:0001075	bony vertebral centrum	http://linkedlifedata.com/resource/umls/id/C0223084
UBERON:0001075	bony vertebral centrum	http://www.snomedbrowser.com/Codes/Details/361745008
UBERON:0001075	bony vertebral centrum	http://www.snomedbrowser.com/Codes/Details/362867001
UBERON:0001075	bony vertebral centrum	MA:0001457
UBERON:0001075	bony vertebral centrum	OpenCyc:Mx4rvXU4VpwpEbGdrcN5Y29ycA
UBERON:0001075	bony vertebral centrum	TAO:0000126
UBERON:0001075	bony vertebral centrum	UMLS:C0223084
UBERON:0001075	bony vertebral centrum	Vertebral:Body
UBERON:0001075	bony vertebral centrum	ZFA:0000126
UBERON:0015786	respiratory segment of nasal mucosa	FMA:77198
UBERON:0006071	caudal region	XAO:0000087
UBERON:0001018	axon tract	birnlex:1649
UBERON:0001018	axon tract	EV:0100304
UBERON:0001018	axon tract	FBbt:00005100
UBERON:0001018	axon tract	FMA:83847
UBERON:0001018	axon tract	nlx:147822
UBERON:0001090	synovial fluid	BTO:0001339
UBERON:0001090	synovial fluid	CALOHA:TS-0996
UBERON:0001090	synovial fluid	ENVO:02000039
UBERON:0001090	synovial fluid	FMA:12277
UBERON:0001090	synovial fluid	GAID:265
UBERON:0001090	synovial fluid	galen:SynovialFluid
UBERON:0001090	synovial fluid	http://linkedlifedata.com/resource/umls/id/C0039097
UBERON:0001090	synovial fluid	MA:0002544
UBERON:0001090	synovial fluid	MESH:A02.835.583.443.800.800
UBERON:0001090	synovial fluid	Synovial:Fluid
UBERON:0001090	synovial fluid	Synovial:fluid
UBERON:0001090	synovial fluid	TAO:0005154
UBERON:0001090	synovial fluid	UMLS:C0039097
UBERON:0001090	synovial fluid	ZFA:0005154
UBERON:2000503	dorsal oblique branchial muscle	ZFA:0000503
UBERON:0003261	thyroid primordium endoderm	EHDAA:956
UBERON:0003261	thyroid primordium endoderm	EMAPA:25357
UBERON:0003261	thyroid primordium endoderm	RETIRED_EHDAA2:0002035
UBERON:0003261	thyroid primordium endoderm	VHOG:0001089
UBERON:0011623	horn of thyroid cartilage	FMA:55300
UBERON:0011623	horn of thyroid cartilage	http://www.snomedbrowser.com/Codes/Details/279518009
UBERON:0004732	segmental subdivision of nervous system	FBbt:00005140
UBERON:0005046	mucosa of hard palate	FMA:59783
UBERON:0005046	mucosa of hard palate	http://www.snomedbrowser.com/Codes/Details/245841005
UBERON:0035123	palatomaxillary suture	FMA:52964
UBERON:0035123	palatomaxillary suture	Palatomaxillary:suture
UBERON:0004859	eye gland	EMAPA:35334
UBERON:0004859	eye gland	MA:0000267
UBERON:2005000	basal communicating artery	ZFA:0005000
UBERON:0022281	epithelium of crypt of Lieberkuhn of large intestine	FMA:63628
UBERON:0006789	deep gray layer of superior colliculus	BAMS:dgr
UBERON:0006789	deep gray layer of superior colliculus	BAMS:DpG
UBERON:0006789	deep gray layer of superior colliculus	BAMS:SCdg
UBERON:0006789	deep gray layer of superior colliculus	DHBA:12302
UBERON:0006789	deep gray layer of superior colliculus	FMA:72410
UBERON:0006789	deep gray layer of superior colliculus	HBA:9117
UBERON:0006789	deep gray layer of superior colliculus	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=2849
UBERON:0001956	cartilage of bronchus	Bronchus:Cartilage
UBERON:0001956	cartilage of bronchus	EMAPA:35192
UBERON:0001956	cartilage of bronchus	FMA:62649
UBERON:0001956	cartilage of bronchus	http://linkedlifedata.com/resource/umls/id/C0225604
UBERON:0001956	cartilage of bronchus	http://www.snomedbrowser.com/Codes/Details/278980009
UBERON:0001956	cartilage of bronchus	MA:0001835
UBERON:0001956	cartilage of bronchus	UMLS:C0225604
UBERON:0006957	submandibular gland primordium epithelium	EHDAA:9257
UBERON:0006957	submandibular gland primordium epithelium	EHDAA2:0001940
UBERON:0006957	submandibular gland primordium epithelium	EMAPA:17756
UBERON:0011376	iliothoracic muscle	http://linkedlifedata.com/resource/umls/id/C1708463
UBERON:0011376	iliothoracic muscle	http://ncicb.nci.nih.gov/xml/owl/EVS/Iliothoracic
UBERON:0011376	iliothoracic muscle	MA:0002322
UBERON:0011376	iliothoracic muscle	UMLS:C1708463
UBERON:0000467	anatomical system	AAO:0000007
UBERON:0000467	anatomical system	AEO:0000011
UBERON:0000467	anatomical system	BILA:0000011
UBERON:0000467	anatomical system	birnlex:14
UBERON:0000467	anatomical system	BSA:0000049
UBERON:0000467	anatomical system	CALOHA:TS-2088
UBERON:0000467	anatomical system	CARO:0000011
UBERON:0000467	anatomical system	EHDAA:392
UBERON:0000467	anatomical system	EHDAA2:0003011
UBERON:0000467	anatomical system	EMAPA:16103
UBERON:0000467	anatomical system	EV:0100000
UBERON:0000467	anatomical system	FBbt:00004856
UBERON:0000467	anatomical system	FMA:7149
UBERON:0000467	anatomical system	galen:AnatomicalSystem
UBERON:0000467	anatomical system	HAO:0000011
